Original Sort,PARCEL,Neighborhood,Property Type,Full Address,latitude,longitude,Did it sell?,Prediction,Actual,Prediction Result
2983,4335009016,Beverly Grove,Single Famly,"133 S Almont Dr, Los Angeles, CA 90048",34.074323,-118.388038,0,0,0,Prediction Correct - Not Sold
2987,4334023005,Beverly Grove,Single Famly,"468 Arnaz Dr, Los Angeles, CA 90048",34.0702464,-118.3824202,0,0,0,Prediction Correct - Not Sold
2996,5510004023,Beverly Grove,Single Famly,"6666 Colgate Ave, Los Angeles, CA 90048",34.0701018,-118.3727883,0,0,0,Prediction Correct - Not Sold
2998,5511004016,Beverly Grove,Single Famly,"118 N Crescent Heights Blvd, Los Angeles, CA 90048",34.0749786,-118.3656244,0,0,0,Prediction Correct - Not Sold
3004,5514006026,Beverly Grove,Single Famly,"405 N Crescent Heights Blvd, Los Angeles, CA 90048",34.0783466,-118.3661166,0,0,0,Prediction Correct - Not Sold
3005,5514006038,Beverly Grove,Single Famly,"410 N Crescent Heights Blvd, Los Angeles, CA 90048",34.0784678,-118.3655792,0,0,0,Prediction Correct - Not Sold
3027,5088016019,Beverly Grove,Single Famly,"6283 Del Valle Dr, Los Angeles, CA 90048",34.061737,-118.3661012,0,0,0,Prediction Correct - Not Sold
3031,5511003012,Beverly Grove,Single Famly,"101 N Edinburgh Ave, Los Angeles, CA 90048",34.0744175,-118.3640232,0,0,0,Prediction Correct - Not Sold
3037,5511002020,Beverly Grove,Single Famly,"118 N Edinburgh Ave, Los Angeles, CA 90048",34.0749669,-118.3634344,0,0,0,Prediction Correct - Not Sold
3047,5527034018,Beverly Grove,Single Famly,"337 N Edinburgh Ave, Los Angeles, CA 90048",34.0772166,-118.3640232,0,0,0,Prediction Correct - Not Sold
3054,5527032009,Beverly Grove,Single Famly,"424 N Edinburgh Ave, Los Angeles, CA 90048",34.0788868,-118.363433,0,0,0,Prediction Correct - Not Sold
3058,5527032005,Beverly Grove,Single Famly,"444 N Edinburgh Ave, Los Angeles, CA 90048",34.079474,-118.3634786,0,0,0,Prediction Correct - Not Sold
3067,5511023002,Beverly Grove,Single Famly,"105 S Edinburgh Ave, Los Angeles, CA 90048",34.0740309,-118.3639808,0,0,0,Prediction Correct - Not Sold
3068,5511024027,Beverly Grove,Single Famly,"108 S Edinburgh Ave, Los Angeles, CA 90048",34.0738864,-118.3634297,0,0,0,Prediction Correct - Not Sold
3074,5511023008,Beverly Grove,Single Famly,"133 S Edinburgh Ave, Los Angeles, CA 90048",34.0731893,-118.3639775,0,0,0,Prediction Correct - Not Sold
3075,5511024021,Beverly Grove,Single Famly,"138 S Edinburgh Ave, Los Angeles, CA 90048",34.0730599,-118.3633863,0,0,0,Prediction Correct - Not Sold
3080,5514009010,Beverly Grove,Single Famly,"322 N Flores St, Los Angeles, CA 90048",34.076751,-118.3708294,0,0,0,Prediction Correct - Not Sold
3082,5514009003,Beverly Grove,Single Famly,"356 N Flores St, Los Angeles, CA 90048",34.0777234,-118.3708181,0,0,0,Prediction Correct - Not Sold
3086,5514003054,Beverly Grove,Single Famly,"415 N Flores St, Los Angeles, CA 90048",34.0785735,-118.3713774,0,0,0,Prediction Correct - Not Sold
3119,5514010019,Beverly Grove,Single Famly,"333 N Kings Rd, Los Angeles, CA 90048",34.0770005,-118.3723815,0,0,0,Prediction Correct - Not Sold
3120,5514010018,Beverly Grove,Single Famly,"337 N Kings Rd, Los Angeles, CA 90048",34.0771766,-118.3724704,0,0,0,Prediction Correct - Not Sold
3123,5514003041,Beverly Grove,Single Famly,"410 N Kings Rd, Los Angeles, CA 90048",34.0784341,-118.3719217,0,0,0,Prediction Correct - Not Sold
3125,5514003039,Beverly Grove,Single Famly,"420 N Kings Rd, Los Angeles, CA 90048",34.0787254,-118.3718761,0,0,0,Prediction Correct - Not Sold
3135,4335002011,Beverly Grove,Single Famly,"108 N La Peer Dr, Los Angeles, CA 90048",34.075573,-118.386502,0,0,0,Prediction Correct - Not Sold
3137,4335002007,Beverly Grove,Single Famly,"128 N La Peer Dr, Los Angeles, CA 90048",34.0761219,-118.3865741,0,0,0,Prediction Correct - Not Sold
3140,4335011002,Beverly Grove,Single Famly,"108 S La Peer Dr, Los Angeles, CA 90048",34.0750253,-118.3864828,0,0,0,Prediction Correct - Not Sold
3148,4335013001,Beverly Grove,Single Famly,"302 S La Peer Dr, Los Angeles, CA 90048",34.073386,-118.3864828,0,0,0,Prediction Correct - Not Sold
3149,4335014019,Beverly Grove,Single Famly,"307 S La Peer Dr, Los Angeles, CA 90048",34.0732886,-118.3870306,0,0,0,Prediction Correct - Not Sold
3155,5511003016,Beverly Grove,Single Famly,"112 N Laurel Ave, Los Angeles, CA 90048",34.074823,-118.3644797,0,0,0,Prediction Correct - Not Sold
3157,5511003017,Beverly Grove,Single Famly,"118 N Laurel Ave, Los Angeles, CA 90048",34.0749429,-118.3644797,0,0,0,Prediction Correct - Not Sold
3166,5514007039,Beverly Grove,Single Famly,"341 N Laurel Ave, Los Angeles, CA 90048",34.0773534,-118.3650732,0,0,0,Prediction Correct - Not Sold
3168,5527034002,Beverly Grove,Single Famly,"360 N Laurel Ave, Los Angeles, CA 90048",34.0778917,-118.3645282,0,0,0,Prediction Correct - Not Sold
3185,5511023019,Beverly Grove,Single Famly,"138 S Laurel Ave, Los Angeles, CA 90048",34.0730652,-118.3644822,0,0,0,Prediction Correct - Not Sold
3198,5510015027,Beverly Grove,Single Famly,"6636 Maryland Dr, Los Angeles, CA 90048",34.0675598,-118.3722405,0,0,0,Prediction Correct - Not Sold
3203,5088008032,Beverly Grove,Single Famly,"6439 Moore Dr, Los Angeles, CA 90048",34.0604368,-118.3708065,0,0,0,Prediction Correct - Not Sold
3217,4335011001,Beverly Grove,Single Famly,"102 S La Peer Dr, Los Angeles, CA 90048",34.0751338,-118.3865285,0,0,0,Prediction Correct - Not Sold
3225,5514002050,Beverly Grove,Single Famly,"435 N Orlando Ave, Los Angeles, CA 90048",34.0791268,-118.373473,0,0,0,Prediction Correct - Not Sold
3245,5088014011,Beverly Grove,Single Famly,"6343 Warner Dr, Los Angeles, CA 90048",34.062899,-118.3681833,0,0,0,Prediction Correct - Not Sold
3259,4335002006,Beverly Grove,Single Famly,"132 S La Peer Dr, Los Angeles, CA 90048",34.0743056,-118.3864828,0,0,0,Prediction Correct - Not Sold
3269,5085030006,Beverly Grove,Single Famly,"1353 Carmona Ave, Los Angeles, CA 90019",34.050051,-118.3573577,0,0,0,Prediction Correct - Not Sold
3271,5085030004,Beverly Grove,Single Famly,"1363 Carmona Ave, Los Angeles, CA 90019",34.0497596,-118.3574034,0,0,0,Prediction Correct - Not Sold
3288,5086028016,Beverly Grove,Single Famly,"1312 S Genesee Ave, Los Angeles, CA 90019",34.0522904,-118.362471,0,0,0,Prediction Correct - Not Sold
3292,5085006035,Beverly Grove,Single Famly,"1113 Hauser Blvd, Los Angeles, CA 90019",34.0552911,-118.3544815,0,0,0,Prediction Correct - Not Sold
3300,5085032016,Beverly Grove,Single Famly,"1354 Hauser Blvd, Los Angeles, CA 90019",34.0495997,-118.3561251,0,0,0,Prediction Correct - Not Sold
3302,5070003013,Beverly Grove,Single Famly,"1365 S Mansfield Ave, Los Angeles, CA 90019",34.0486339,-118.3457611,0,0,0,Prediction Correct - Not Sold
3317,5070009016,Beverly Grove,Single Famly,"5214 Packard St, Los Angeles, CA 90019",34.0503546,-118.3502348,0,0,0,Prediction Correct - Not Sold
3318,5070005037,Beverly Grove,Single Famly,"1298 S Redondo Blvd, Los Angeles, CA 90019",34.0500799,-118.3481353,0,0,0,Prediction Correct - Not Sold
3328,5085003016,Beverly Grove,Single Famly,"1025 S Sierra Bonita Ave, Los Angeles, CA 90019",34.0567378,-118.3565431,0,0,0,Prediction Correct - Not Sold
3332,5085020015,Beverly Grove,Single Famly,"1226 S Sierra Bonita Ave, Los Angeles, CA 90019",34.0527595,-118.357723,0,0,0,Prediction Correct - Not Sold
3351,5087026032,Beverly Grove,Single Famly,"1114 Hi Point St, Los Angeles, CA 90035",34.0555179,-118.3669906,0,0,0,Prediction Correct - Not Sold
3355,4332020001,Beverly Grove,Single Famly,"8686 W Olympic Blvd, Los Angeles, CA 90035",34.059043,-118.381212,0,0,0,Prediction Correct - Not Sold
3356,5087019007,Beverly Grove,Single Famly,"1021 S Point View St, Los Angeles, CA 90035",34.0579718,-118.3675918,0,0,0,Prediction Correct - Not Sold
3360,5087024029,Beverly Grove,Single Famly,"1040 S Point View St, Los Angeles, CA 90035",34.0573603,-118.3673193,0,0,0,Prediction Correct - Not Sold
3375,5087018012,Beverly Grove,Single Famly,"1063 Stearns Dr, Los Angeles, CA 90035",34.0569692,-118.369248,0,0,0,Prediction Correct - Not Sold
3379,5087018015,Beverly Grove,Single Famly,"1077 Stearns Dr, Los Angeles, CA 90035",34.0565916,-118.3694101,0,0,0,Prediction Correct - Not Sold
3388,5087017007,Beverly Grove,Single Famly,"1135 Stearns Dr, Los Angeles, CA 90035",34.0553908,-118.3699147,0,0,0,Prediction Correct - Not Sold
3390,5087017008,Beverly Grove,Single Famly,"1141 Stearns Dr, Los Angeles, CA 90035",34.0552879,-118.370006,0,0,0,Prediction Correct - Not Sold
3392,5525036010,Beverly Grove,Single Famly,"321 N Alta Vista Blvd, Los Angeles, CA 90036",34.0768597,-118.3477238,0,0,0,Prediction Correct - Not Sold
3393,5525036006,Beverly Grove,Single Famly,"341 N Alta Vista Blvd, Los Angeles, CA 90036",34.0773802,-118.3477243,0,0,0,Prediction Correct - Not Sold
3404,5089025034,Beverly Grove,Single Famly,"914 S Burnside Ave, Los Angeles, CA 90036",34.0584512,-118.3506464,0,0,0,Prediction Correct - Not Sold
3406,5525022002,Beverly Grove,Single Famly,"7160 Clinton St, Los Angeles, CA 90036",34.0817051,-118.3456241,0,0,0,Prediction Correct - Not Sold
3410,5525023002,Beverly Grove,Single Famly,"7214 Clinton St, Los Angeles, CA 90036",34.0817055,-118.3467895,0,0,0,Prediction Correct - Not Sold
3413,5526021013,Beverly Grove,Single Famly,"7307 Clinton St, Los Angeles, CA 90036",34.0820188,-118.3490027,0,0,0,Prediction Correct - Not Sold
3418,5526020016,Beverly Grove,Single Famly,"7369 Clinton St, Los Angeles, CA 90036",34.0819972,-118.350583,0,0,0,Prediction Correct - Not Sold
3419,5526019015,Beverly Grove,Single Famly,"7417 Clinton St, Los Angeles, CA 90036",34.0819745,-118.3517429,0,0,0,Prediction Correct - Not Sold
3426,5527024026,Beverly Grove,Single Famly,"7722 Clinton St, Los Angeles, CA 90036",34.0816283,-118.3582252,0,0,0,Prediction Correct - Not Sold
3432,5089024024,Beverly Grove,Single Famly,"928 S Cloverdale Ave, Los Angeles, CA 90036",34.0581084,-118.3475417,0,0,0,Prediction Correct - Not Sold
3445,5526015012,Beverly Grove,Single Famly,"601 N Curson Ave, Los Angeles, CA 90036",34.0819716,-118.3555826,0,0,0,Prediction Correct - Not Sold
3452,5525022009,Beverly Grove,Single Famly,"515 N Detroit St, Los Angeles, CA 90036",34.0808196,-118.3454871,0,0,0,Prediction Correct - Not Sold
3456,5525015013,Beverly Grove,Single Famly,"603 N Detroit St, Los Angeles, CA 90036",34.0820136,-118.3453502,0,0,0,Prediction Correct - Not Sold
3460,5089025011,Beverly Grove,Single Famly,"944 S Dunsmuir Ave, Los Angeles, CA 90036",34.0577084,-118.3497789,0,0,0,Prediction Correct - Not Sold
3466,5525022017,Beverly Grove,Single Famly,"516 N Formosa Ave, Los Angeles, CA 90036",34.0807967,-118.3458981,0,0,0,Prediction Correct - Not Sold
3467,5525022021,Beverly Grove,Single Famly,"534 N Formosa Ave, Los Angeles, CA 90036",34.0812937,-118.3459894,0,0,0,Prediction Correct - Not Sold
3468,5525022022,Beverly Grove,Single Famly,"538 N Formosa Ave, Los Angeles, CA 90036",34.0814251,-118.3459437,0,0,0,Prediction Correct - Not Sold
3482,5526023002,Beverly Grove,Single Famly,"547 N Fuller Ave, Los Angeles, CA 90036",34.0816644,-118.3500985,0,0,0,Prediction Correct - Not Sold
3506,5512008023,Beverly Grove,Single Famly,"126 N Gardner St, Los Angeles, CA 90036",34.0743971,-118.3529329,0,0,0,Prediction Correct - Not Sold
3515,5512006008,Beverly Grove,Single Famly,"147 N Gardner St, Los Angeles, CA 90036",34.0749303,-118.3535315,0,0,0,Prediction Correct - Not Sold
3524,5512007014,Beverly Grove,Single Famly,"171 S Gardner St, Los Angeles, CA 90036",34.0714679,-118.3534956,0,0,0,Prediction Correct - Not Sold
3532,5086019006,Beverly Grove,Single Famly,"927 S Genesee Ave, Los Angeles, CA 90036",34.0586681,-118.3606479,0,0,0,Prediction Correct - Not Sold
3539,5089018042,Beverly Grove,Single Famly,"945 Hauser Blvd, Los Angeles, CA 90036",34.058038,-118.3536354,0,0,0,Prediction Correct - Not Sold
3540,5512014021,Beverly Grove,Single Famly,"112 N Martel Ave, Los Angeles, CA 90036",34.0739846,-118.350742,0,0,0,Prediction Correct - Not Sold
3547,5526034018,Beverly Grove,Single Famly,"414 N Martel Ave, Los Angeles, CA 90036",34.0786691,-118.3508787,0,0,0,Prediction Correct - Not Sold
3556,5526019004,Beverly Grove,Single Famly,"641 N Martel Ave, Los Angeles, CA 90036",34.0830637,-118.3513769,0,0,0,Prediction Correct - Not Sold
3559,5089017022,Beverly Grove,Single Famly,"801 Masselin Ave, Los Angeles, CA 90036",34.0602919,-118.3538475,0,0,0,Prediction Correct - Not Sold
3562,5089017032,Beverly Grove,Single Famly,"907 Masselin Ave, Los Angeles, CA 90036",34.0589508,-118.3544627,0,0,0,Prediction Correct - Not Sold
3592,5526022001,Beverly Grove,Single Famly,"547 N Poinsettia Pl, Los Angeles, CA 90036",34.0816875,-118.3489395,0,0,0,Prediction Correct - Not Sold
3599,5512021020,Beverly Grove,Single Famly,"166 S Poinsettia Pl, Los Angeles, CA 90036",34.0715942,-118.3483178,0,0,0,Prediction Correct - Not Sold
3604,5525028025,Beverly Grove,Single Famly,"7114 Rosewood Ave, Los Angeles, CA 90036",34.0800951,-118.3447212,0,0,0,Prediction Correct - Not Sold
3610,5525024014,Beverly Grove,Single Famly,"7269 Rosewood Ave, Los Angeles, CA 90036",34.0803965,-118.3481353,0,0,0,Prediction Correct - Not Sold
3614,5089017007,Beverly Grove,Single Famly,"838 S Sierra Bonita Ave, Los Angeles, CA 90036",34.059493,-118.3548053,0,0,0,Prediction Correct - Not Sold
3616,5089016040,Beverly Grove,Single Famly,"937 S Sierra Bonita Ave, Los Angeles, CA 90036",34.058197,-118.3559937,0,0,0,Prediction Correct - Not Sold
3632,5089012014,Beverly Grove,Single Famly,"902 S Spaulding Ave, Los Angeles, CA 90036",34.058931,-118.3589597,0,0,0,Prediction Correct - Not Sold
3642,5527023004,Beverly Grove,Single Famly,"647 N Stanley Ave, Los Angeles, CA 90036",34.0831799,-118.3566847,0,0,0,Prediction Correct - Not Sold
3652,5526025009,Beverly Grove,Single Famly,"517 N Vista St, Los Angeles, CA 90036",34.0807964,-118.3524926,0,0,0,Prediction Correct - Not Sold
3654,5526025007,Beverly Grove,Single Famly,"525 N Vista St, Los Angeles, CA 90036",34.0810214,-118.3525268,0,0,0,Prediction Correct - Not Sold
3656,5512009006,Beverly Grove,Single Famly,"127 S Vista St, Los Angeles, CA 90036",34.072701,-118.352504,0,0,0,Prediction Correct - Not Sold
3659,5512010005,Beverly Grove,Single Famly,"177 S Vista St, Los Angeles, CA 90036",34.071313,-118.3524748,0,0,0,Prediction Correct - Not Sold
3662,5511038007,Beverly Grove,Single Famly,"7947 W 4th St, Los Angeles, CA 90048",34.070289,-118.3631153,0,0,0,Prediction Correct - Not Sold
3678,5511034013,Beverly Grove,Single Famly,"8361 W 4th St, Los Angeles, CA 90048",34.0713529,-118.3724231,0,0,0,Prediction Correct - Not Sold
3682,5511043020,Beverly Grove,Single Famly,"8380 W 4th St, Los Angeles, CA 90048",34.0710099,-118.3731535,0,0,0,Prediction Correct - Not Sold
3684,5511033003,Beverly Grove,Single Famly,"8409 W 4th St, Los Angeles, CA 90048",34.0714896,-118.3737957,0,0,0,Prediction Correct - Not Sold
3696,5510009001,Beverly Grove,Single Famly,"6301 W 5th St, Los Angeles, CA 90048",34.0681443,-118.3646993,0,0,0,Prediction Correct - Not Sold
3697,5510012033,Beverly Grove,Single Famly,"6306 W 5th St, Los Angeles, CA 90048",34.0675814,-118.3649848,0,0,0,Prediction Correct - Not Sold
3698,5510012032,Beverly Grove,Single Famly,"6310 W 5th St, Los Angeles, CA 90048",34.0675756,-118.3651674,0,0,0,Prediction Correct - Not Sold
3701,5510009006,Beverly Grove,Single Famly,"6327 W 5th St, Los Angeles, CA 90048",34.068076,-118.3655819,0,0,0,Prediction Correct - Not Sold
3706,5510012025,Beverly Grove,Single Famly,"6346 W 5th St, Los Angeles, CA 90048",34.0677296,-118.3663061,0,0,0,Prediction Correct - Not Sold
3708,5510009011,Beverly Grove,Single Famly,"6351 W 5th St, Los Angeles, CA 90048",34.0681614,-118.3663579,0,0,0,Prediction Correct - Not Sold
3712,5510009016,Beverly Grove,Single Famly,"6377 W 5th St, Los Angeles, CA 90048",34.0682755,-118.3671797,0,0,0,Prediction Correct - Not Sold
3734,5510007012,Beverly Grove,Single Famly,"6657 W 5th St, Los Angeles, CA 90048",34.069034,-118.372617,0,0,0,Prediction Correct - Not Sold
3736,5510005032,Beverly Grove,Single Famly,"6707 W 5th St, Los Angeles, CA 90048",34.0690257,-118.3742054,0,0,0,Prediction Correct - Not Sold
3738,5514002008,Beverly Grove,Single Famly,"434 N Alfred St, Los Angeles, CA 90048",34.0790989,-118.3750232,0,0,0,Prediction Correct - Not Sold
3740,5514001018,Beverly Grove,Single Famly,"449 N Alfred St, Los Angeles, CA 90048",34.0795086,-118.3756186,0,0,0,Prediction Correct - Not Sold
3752,5088017032,Beverly Grove,Single Famly,"6145 Barrows Dr, Los Angeles, CA 90048",34.0605199,-118.3644381,0,0,0,Prediction Correct - Not Sold
3755,5510001026,Beverly Grove,Single Famly,"6328 Colgate Ave, Los Angeles, CA 90048",34.068957,-118.3625198,0,0,0,Prediction Correct - Not Sold
3763,5511042006,Beverly Grove,Single Famly,"6523 Colgate Ave, Los Angeles, CA 90048",34.0700773,-118.3682777,0,0,0,Prediction Correct - Not Sold
3768,5510003024,Beverly Grove,Single Famly,"6560 Colgate Ave, Los Angeles, CA 90048",34.0697658,-118.3695014,0,0,0,Prediction Correct - Not Sold
3769,5510003023,Beverly Grove,Single Famly,"6566 Colgate Ave, Los Angeles, CA 90048",34.0697622,-118.3696878,0,0,0,Prediction Correct - Not Sold
3774,5510003019,Beverly Grove,Single Famly,"6586 Colgate Ave, Los Angeles, CA 90048",34.0698513,-118.3702775,0,0,0,Prediction Correct - Not Sold
3785,5088009006,Beverly Grove,Single Famly,"6512 Commodore Sloat Dr, Los Angeles, CA 90048",34.061699,-118.3708203,0,0,0,Prediction Correct - Not Sold
3797,5514007020,Beverly Grove,Single Famly,"327 N Crescent Heights Blvd, Los Angeles, CA 90048",34.0769304,-118.3661232,0,0,0,Prediction Correct - Not Sold
3811,5514006014,Beverly Grove,Single Famly,"465 N Crescent Heights Blvd, Los Angeles, CA 90048",34.0799991,-118.3661784,0,0,0,Prediction Correct - Not Sold
3822,5088003053,Beverly Grove,Single Famly,"6101 Del Valle Dr, Los Angeles, CA 90048",34.0614893,-118.3624414,0,0,0,Prediction Correct - Not Sold
3825,5088003049,Beverly Grove,Single Famly,"6119 Del Valle Dr, Los Angeles, CA 90048",34.0613465,-118.3632014,0,0,0,Prediction Correct - Not Sold
3829,5088017001,Beverly Grove,Single Famly,"6200 Del Valle Dr, West Hollywood, CA 90048",34.0609374,-118.3638905,0,0,0,Prediction Correct - Not Sold
3836,5088016025,Beverly Grove,Single Famly,"6249 Del Valle Dr, Los Angeles, CA 90048",34.0615991,-118.365086,0,0,0,Prediction Correct - Not Sold
3839,5088016024,Beverly Grove,Single Famly,"6255 Del Valle Dr, Los Angeles, CA 90048",34.0616327,-118.365262,0,0,0,Prediction Correct - Not Sold
3845,5088016018,Beverly Grove,Single Famly,"6285 Del Valle Dr, Los Angeles, CA 90048",34.0617543,-118.3662364,0,0,0,Prediction Correct - Not Sold
3863,5510008029,Beverly Grove,Single Famly,"6438 Drexel Ave, Los Angeles, CA 90048",34.0688312,-118.3687742,0,0,0,Prediction Correct - Not Sold
3866,5510003014,Beverly Grove,Single Famly,"6511 Drexel Ave, Los Angeles, CA 90048",34.0693744,-118.3697068,0,0,0,Prediction Correct - Not Sold
3870,5510004005,Beverly Grove,Single Famly,"6621 Drexel Ave, Los Angeles, CA 90048",34.0695767,-118.3713731,0,0,0,Prediction Correct - Not Sold
3871,5510004006,Beverly Grove,Single Famly,"6627 Drexel Ave, Los Angeles, CA 90048",34.0695706,-118.3715588,0,0,0,Prediction Correct - Not Sold
3873,5510004008,Beverly Grove,Single Famly,"6637 Drexel Ave, Los Angeles, CA 90048",34.0696505,-118.3718784,0,0,0,Prediction Correct - Not Sold
3882,5510005002,Beverly Grove,Single Famly,"6707 Drexel Ave, Los Angeles, CA 90048",34.0698306,-118.3740264,0,0,0,Prediction Correct - Not Sold
3897,5514010049,Beverly Grove,Single Famly,"323 N Flores St, Los Angeles, CA 90048",34.0767736,-118.3713772,0,0,0,Prediction Correct - Not Sold
