Order,Parcel,Neighborhood,House Type,Address,Lat,Lng,Did it sell?,Prediction,Actual,Prediction Result
9928,5084006014,Hancock Park,Single Famly,"921 S Citrus Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
9933,5507007011,Hancock Park,Single Famly,"355 S Orange Dr, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
9935,5507021022,Hancock Park,Single Famly,"644 S Orange Dr, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
9947,5513008007,Hancock Park,Single Famly,"146 N Highland Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
9950,5513026021,Hancock Park,Single Famly,"231 S Citrus Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
9961,5524031007,Hancock Park,Single Famly,"434 N Citrus Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
9962,5524028004,Hancock Park,Single Famly,"535 N Mansfield Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
9964,5507027007,Hancock Park,Single Famly,"733 S Citrus Ave, Los Angeles, CA 90036",,,0,1,0,Prediction Incorrect - Not Sold
10896,5513010012,Hancock Park,Single Famly,"101 N June St, Los Angeles, CA 90004",,,0,1,0,Prediction Incorrect - Not Sold
10926,5507017006,Hancock Park,Single Famly,"639 S June St, Los Angeles, CA 90005",,,0,1,0,Prediction Incorrect - Not Sold
10957,5505019012,Hancock Park,Single Famly,"427 S Lucerne Blvd, Los Angeles, CA 90020",,,0,1,0,Prediction Incorrect - Not Sold
10961,5505005009,Hancock Park,Single Famly,"415 S Rimpau Blvd, Los Angeles, CA 90020",,,0,1,0,Prediction Incorrect - Not Sold
11042,5504005001,Hancock Park,Single Famly,"356 Lorraine Blvd, Los Angeles, CA 90020",,,0,1,0,Prediction Incorrect - Not Sold
11044,5505027001,Hancock Park,Single Famly,"456 S Plymouth Blvd, Los Angeles, CA 90020",,,0,1,0,Prediction Incorrect - Not Sold
11047,5507016010,Hancock Park,Single Famly,"455 S June St, Los Angeles, CA 90020",,,0,1,0,Prediction Incorrect - Not Sold
11079,5515002002,Hancock Park,Single Famly,"114 S June St, Los Angeles, CA 90004",,,0,1,0,Prediction Incorrect - Not Sold
11113,5505012002,Hancock Park,Single Famly,"514 S Muirfield Rd, Los Angeles, CA 90020",,,0,1,0,Prediction Incorrect - Not Sold
11230,5504001005,Hancock Park,Single Famly,"616 S Windsor Blvd, Los Angeles, CA 90005",,,0,1,0,Prediction Incorrect - Not Sold
11284,5515010002,Hancock Park,Single Famly,"201 N Rossmore Ave, Los Angeles, CA 90004",,,0,1,0,Prediction Incorrect - Not Sold
11361,5505024001,Hancock Park,Single Famly,"403 S Plymouth Blvd, Los Angeles, CA 90020",,,0,1,0,Prediction Incorrect - Not Sold
11421,5524035011,Hancock Park,Single Famly,"315 N June St, Los Angeles, CA 90004",,,0,1,0,Prediction Incorrect - Not Sold
11536,5515002003,Hancock Park,Single Famly,"120 S June St, Los Angeles, CA 90004",,,0,1,0,Prediction Incorrect - Not Sold
11585,5090015026,Hancock Park,Single Famly,"115 Fremont Pl, Los Angeles, CA 90005",,,0,1,0,Prediction Incorrect - Not Sold
11636,5507014014,Hancock Park,Single Famly,"449 S Mccadden Pl, Los Angeles, CA 90020",,,0,1,0,Prediction Incorrect - Not Sold
11835,5515031015,Hancock Park,Single Famly,"141 S Windsor Blvd, Los Angeles, CA 90004",,,0,1,0,Prediction Incorrect - Not Sold
11882,5505013009,Hancock Park,Single Famly,"605 S Rossmore Ave, Los Angeles, CA 90005",,,0,1,0,Prediction Incorrect - Not Sold
11923,5505011012,Hancock Park,Single Famly,"401 S Rossmore Ave, Los Angeles, CA 90020",,,0,1,0,Prediction Incorrect - Not Sold
11986,5513010017,Hancock Park,Single Famly,"151 N June St, Los Angeles, CA 90004",,,0,1,0,Prediction Incorrect - Not Sold
12031,5504001004,Hancock Park,Single Famly,"626 S Windsor Blvd, Los Angeles, CA 90005",,,0,1,0,Prediction Incorrect - Not Sold
12226,5505008021,Hancock Park,Single Famly,"401 S Muirfield Rd, Los Angeles, CA 90020",,,0,1,0,Prediction Incorrect - Not Sold
12227,5505026011,Hancock Park,Single Famly,"343 S Windsor Blvd, Los Angeles, CA 90020",,,0,1,0,Prediction Incorrect - Not Sold
12271,5586029044,Hollywood,Condo,"1820 Canyon Dr #301, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12272,5550008029,Hollywood,Condo,"7560 Hollywood Blvd #106, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12276,5586029032,Hollywood,Condo,"1820 Canyon Dr #103, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12282,5544015052,Hollywood,Condo,"1559 Winona Blvd #1B, Los Angeles, CA 90027",,,0,1,0,Prediction Incorrect - Not Sold
12286,5550008025,Hollywood,Condo,"7560 Hollywood Blvd #102, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12290,5550008030,Hollywood,Condo,"7560 Hollywood Blvd #107, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12299,5550008042,Hollywood,Condo,"7560 Hollywood Blvd #209, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12302,5550008046,Hollywood,Condo,"7560 Hollywood Blvd #303, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12313,5550008059,Hollywood,Condo,"7560 Hollywood Blvd #406, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12314,5550008060,Hollywood,Condo,"7560 Hollywood Blvd #407, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12330,5550016026,Hollywood,Condo,"1601 N Fuller Ave #101, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12342,5550016043,Hollywood,Condo,"1601 N Fuller Ave #502, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12343,5550016044,Hollywood,Condo,"1601 N Fuller Ave #503, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12347,5550016048,Hollywood,Condo,"1601 N Fuller Ave #603, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12349,5550028036,Hollywood,Condo,"1351 N Curson Ave #205, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12365,5586033042,Hollywood,Condo,"1830 Taft Ave #302, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12376,5589031051,Hollywood,Condo,"1755 N Berendo St #24, Los Angeles, CA 90027",,,0,1,0,Prediction Incorrect - Not Sold
12378,5589031053,Hollywood,Condo,"1755 N Berendo St #26, Los Angeles, CA 90027",,,0,1,0,Prediction Incorrect - Not Sold
12390,5586029036,Hollywood,Condo,"1820 Canyon Dr #201, Hollywood, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12391,5586029037,Hollywood,Condo,"1820 Canyon Dr #202, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12392,5586029038,Hollywood,Condo,"1820 Canyon Dr #203, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12393,5586029039,Hollywood,Condo,"1820 Canyon Dr #204, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12406,5546030090,Hollywood,Condo,"6253 Hollywood Blvd #1003, Hollywood, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12422,5546030046,Hollywood,Condo,"6253 Hollywood Blvd #304, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12427,5546030051,Hollywood,Condo,"6253 Hollywood Blvd #309, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12429,5546030053,Hollywood,Condo,"6253 Hollywood Blvd #402, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12436,5546030060,Hollywood,Condo,"6253 Hollywood Blvd #506, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12451,5546030076,Hollywood,Condo,"6253 Hollywood Blvd #801, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12453,5546030078,Hollywood,Condo,"6253 Hollywood Blvd #803, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12456,5546030081,Hollywood,Condo,"6253 Hollywood Blvd #903, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12459,5546030084,Hollywood,Condo,"6253 Hollywood Blvd #906, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12461,5546030086,Hollywood,Condo,"6253 Hollywood Blvd #908, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12484,5548023060,Hollywood,Condo,"1351 N Orange Dr #107, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12498,5548023075,Hollywood,Condo,"1351 N Orange Dr #201, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12500,5548023077,Hollywood,Condo,"1351 N Orange Dr #203, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12525,5544015057,Hollywood,Condo,"1559 Winona Blvd #2A, Los Angeles, CA 90027",,,0,1,0,Prediction Incorrect - Not Sold
12539,5551026042,Hollywood,Condo,"1414 N Fairfax Ave #109, West Hollywood, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12583,5544010078,Hollywood,Condo,"1750 N Harvard Blvd #305, Los Angeles, CA 90027",,,0,1,0,Prediction Incorrect - Not Sold
12597,5525005036,Hollywood,Condo,"807 N Sycamore Ave #6, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12613,5533001037,Hollywood,Condo,"6525 La Mirada Ave #114, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12625,5524005032,Hollywood,Condo,"815 N Las Palmas Ave #102, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12633,5531012023,Hollywood,Condo,"1221 N Sycamore Ave #1, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12636,5531012025,Hollywood,Condo,"1221 N Sycamore Ave #3, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12637,5531012026,Hollywood,Condo,"1221 N Sycamore Ave #4, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12659,5550017031,Hollywood,Condo,"7320 Hawthorn Ave #107, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12673,5550017045,Hollywood,Condo,"7320 Hawthorn Ave #121, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12677,5550017050,Hollywood,Condo,"7320 Hawthorn Ave #201, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12700,5550017073,Hollywood,Condo,"7320 Hawthorn Ave #224, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12715,5550017088,Hollywood,Condo,"7320 Hawthorn Ave #313, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12716,5550017089,Hollywood,Condo,"7320 Hawthorn Ave #314, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12723,5550017096,Hollywood,Condo,"7320 Hawthorn Ave #321, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12730,5550017103,Hollywood,Condo,"7320 Hawthorn Ave #403, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12737,5550017110,Hollywood,Condo,"7320 Hawthorn Ave #410, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12768,5533026034,Hollywood,Condo,"828 N Hudson Ave #106, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12790,5548022077,Hollywood,Condo,"1310 N Detroit St #206, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12792,5548022081,Hollywood,Condo,"1310 N Detroit St #301, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12800,5548022093,Hollywood,Condo,"1310 N Detroit St #406, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12825,5550029038,Hollywood,Condo,"1420 N Stanley Ave #107, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12832,5550029045,Hollywood,Condo,"1420 N Stanley Ave #207, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12836,5525008035,Hollywood,Condo,"713 N Sycamore Ave #3, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12849,5533023028,Hollywood,Condo,"945 N Hudson Ave #101, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12850,5533023029,Hollywood,Condo,"945 N Hudson Ave #102, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12859,5532016051,Hollywood,Condo,"1154 N Sycamore Ave #11, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12861,5532016035,Hollywood,Condo,"1154 N Sycamore Ave #2, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12866,5532016047,Hollywood,Condo,"1154 N Sycamore Ave #7, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12869,5550028040,Hollywood,Condo,"1351 N Curson Ave #1, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
12901,5533026101,Hollywood,Condo,"812 N Hudson Ave #106, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12911,5533026067,Hollywood,Condo,"850 N Hudson Ave #203, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12912,5533026068,Hollywood,Condo,"850 N Hudson Ave #204, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12923,5545007063,Hollywood,Condo,"1523 Gordon St #12, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12931,5545007060,Hollywood,Condo,"1523 Gordon St #9, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12954,5524012035,Hollywood,Condo,"717 N Highland Ave #5, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12956,5524012037,Hollywood,Condo,"717 N Highland Ave #7, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
12973,5548012056,Hollywood,Condo,"7062 Hawthorn Ave #203, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12982,5548012065,Hollywood,Condo,"7062 Hawthorn Ave #306, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
12999,5533013031,Hollywood,Condo,"1023 Wilcox Ave #101, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13004,5533013036,Hollywood,Condo,"1023 Wilcox Ave #302, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13019,5550026040,Hollywood,Condo,"1410 N Curson Ave #401, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13020,5550026041,Hollywood,Condo,"1410 N Curson Ave #402, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13025,5548021046,Hollywood,Condo,"1319 N Detroit St #101, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13026,5548021047,Hollywood,Condo,"1319 N Detroit St #102, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13037,5548021058,Hollywood,Condo,"1319 N Detroit St #205, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13038,5548021059,Hollywood,Condo,"1319 N Detroit St #206, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13040,5548021061,Hollywood,Condo,"1319 N Detroit St #208, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13061,5545007074,Hollywood,Condo,"6038 Carlton Way #201, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13062,5545007075,Hollywood,Condo,"6038 Carlton Way #202, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13072,5545007085,Hollywood,Condo,"6038 Carlton Way #303, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13084,5547002038,Hollywood,Condo,"6735 Yucca St #101, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13104,5547002059,Hollywood,Condo,"6735 Yucca St #301, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13106,5547002061,Hollywood,Condo,"6735 Yucca St #303, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13119,5547002076,Hollywood,Condo,"6735 Yucca St #407, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13127,5547002085,Hollywood,Condo,"6735 Yucca St #505, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13154,5533025051,Hollywood,Condo,"837 N Hudson Ave #403, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13165,5534034033,Hollywood,Condo,"5806 Waring Ave #3, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13166,5534034034,Hollywood,Condo,"5806 Waring Ave #4, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13167,5534034035,Hollywood,Condo,"5806 Waring Ave #5, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13169,5534034038,Hollywood,Condo,"5806 Waring Ave #8, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13178,5550019079,Hollywood,Condo,"1353 N Fuller Ave #103, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13184,5550019085,Hollywood,Condo,"1353 N Fuller Ave #201, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13190,5550019091,Hollywood,Condo,"1353 N Fuller Ave #207, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13218,5534007033,Hollywood,Condo,"1120 N El Centro Ave #12, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13222,5534007037,Hollywood,Condo,"1120 N El Centro Ave #16, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13235,5533022033,Hollywood,Condo,"936 N Hudson Ave #201, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13238,5533022036,Hollywood,Condo,"936 N Hudson Ave #302, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13240,5533026105,Hollywood,Condo,"803 Wilcox Ave #1, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13245,5533026106,Hollywood,Condo,"803 Wilcox Ave #2, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13248,5533026110,Hollywood,Condo,"803 Wilcox Ave #6, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13250,5533026112,Hollywood,Condo,"803 Wilcox Ave #8, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13296,5545006064,Hollywood,Condo,"6001 Carlton Way #402, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13318,5546029170,Hollywood,Condo,"6250 Hollywood Blvd #11C, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13330,5546029182,Hollywood,Condo,"6250 Hollywood Blvd #12A, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13362,5546029087,Hollywood,Condo,"6250 Hollywood Blvd #5G, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13363,5546029088,Hollywood,Condo,"6250 Hollywood Blvd #5H, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13376,5546029105,Hollywood,Condo,"6250 Hollywood Blvd #6J, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13382,5546029113,Hollywood,Condo,"6250 Hollywood Blvd #7C, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13400,5546029133,Hollywood,Condo,"6250 Hollywood Blvd #8H, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13417,5546029152,Hollywood,Condo,"6250 Hollywood Blvd #9M, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13419,5548022120,Hollywood,Condo,"1322 N Detroit St #10, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13432,5548018063,Hollywood,Condo,"1411 N Detroit St #101, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13437,5548018070,Hollywood,Condo,"1411 N Detroit St #108, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13441,5548018074,Hollywood,Condo,"1411 N Detroit St #208, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13462,5544026041,Hollywood,Condo,"5633 Carlton Way #404, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13465,5544026044,Hollywood,Condo,"5633 Carlton Way #503, Los Angeles, CA 90028",,,0,1,0,Prediction Incorrect - Not Sold
13477,5548026017,Hollywood,Condo,"7133 Hawthorn Ave #PH4, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13487,5548005042,Hollywood,Condo,"1400 N Fuller Ave #17, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13489,5548005045,Hollywood,Condo,"1400 N Fuller Ave #7, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13513,5534005020,Hollywood,Condo,"6204 Banner Ave #1, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13514,5534005021,Hollywood,Condo,"6204 Banner Ave #2, Los Angeles, CA 90038",,,0,1,0,Prediction Incorrect - Not Sold
13517,5550027034,Hollywood,Condo,"1355 N Sierra Bonita Ave #201, West Hollywood, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13528,5550027045,Hollywood,Condo,"1355 N Sierra Bonita Ave #212, West Hollywood, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13533,5550027050,Hollywood,Condo,"1355 N Sierra Bonita Ave #303, West Hollywood, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13546,5550027064,Hollywood,Condo,"1355 N Sierra Bonita Ave #403, West Hollywood, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
13562,5550016029,Hollywood,Condo,"1601 N Fuller Ave #104, Los Angeles, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
